Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Sodium Ion Transmembrane Transport (GO:0035725)	39/82	4.441088979436447e-08	6.474275027834696e-06	0	0	3.512094388567788	59.45898931317464	HCN4;SLC24A2;SLC24A4;ATP1A4;ATP1A3;SLC6A1;SLC5A2;SLC6A20;SLC6A2;SLC9C1;NALCN;SLC6A3;SLC8A2;SCN9A;SCN5A;ASIC2;SCN3B;ASIC3;SCN1B;SLC6A17;SLC6A15;SLC12A1;SLC6A13;SLC6A12;ATP1B1;SLC9A2;ATP4B;SLC9A3;ATP4A;SLC9A4;SLC6A7;SLC9A5;SCNN1D;SCNN1B;KCNK1;SCN2A;HCN2;HCN1;SCN2B
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	90/257	5.3769263570620524e-08	7.601018622937719e-06	0	0	2.0966835217353257	35.095470985317455	PLVAP;CXCL9;SPI1;IFNA6;CXCL8;FLT3;IL5RA;IL1RAP;CXCL13;CXCL3;TNF;OASL;PYCARD;RPS6KA5;IL36B;TNFSF11;IL13RA2;CCR2;FCER1G;SYK;IL18;PRLR;HCK;IL1A;GREM2;OAS1;OAS2;IL1B;IFNE;KIT;XCL2;TP53;CARD14;CCL14;CCL13;CSF1R;EBI3;CSF2RB;LILRA1;LILRA2;CSF2RA;LILRA4;DUOX1;IL1RL1;SOCS1;CCL8;CCL7;CCL5;CXCR2;CCL4;STAT4;CCL3;CCL2;PTK2B;CCL18;IL12RB1;CD300LF;CCL17;DUOX2;IFNA21;CCR1;LYN;TNFSF18;CCL24;CCL23;CCL22;CCL21;CCL20;IL34;OSM;IL36G;LILRB1;PPBP;LILRB2;LILRB4;ST18;IFNW1;CXCL10;CXCL11;CD4;IL7;CLCF1;IL2RA;IL2RB;PYDC1;PLP2;IL7R;CRLF1;CCL26;PF4
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	38/80	6.877141876843792e-08	9.304855043839232e-06	0	0	3.5028822974530973	57.77120783738146	CCL14;CCL13;CAMK2A;AIF1;CXCL16;SYNCRIP;CYP27B1;CCL8;CCL7;KYNU;CCL5;UBD;CCL4;CASP1;CCL3;CCL2;LGALS9;CD58;CCL18;GBP2;IL12RB1;TRIM21;CCL17;GBP1;HLA-DPA1;SNCA;GBP5;CCL24;CD74;CCL23;CCL22;CCL21;CCL20;WNT5A;XCL2;IRF8;TLR2;CCL26
GO_Biological_Process_2023	Chloride Transport (GO:0006821)	37/77	6.981134545217002e-08	9.304855043839232e-06	0	0	3.580812958435208	59.00273558482596	GABRB3;CLIC5;GABRB2;CLCNKA;SLC4A1;SLC6A1;SLC1A7;GLRA1;GLRA2;GLRA3;BSND;SLC17A7;CLIC1;GABRA2;GABRA1;SLC12A5;GABRA6;GABRA5;GABRA4;GABRA3;SLC12A1;SLC4A10;ANO6;ANO4;ANO5;GABRG3;ANO2;GABRG2;ANO3;GABRG1;SLC5A8;FXYD1;SLC26A8;SLC26A7;SLC26A9;CFTR;SLC26A5
GO_Biological_Process_2023	Chemokine-Mediated Signaling Pathway (GO:0070098)	30/57	9.179784928141946e-08	1.1573972078319509e-05	0	0	4.297453421202506	69.63454702176807	CCL14;CCL13;CXCL9;CXCL8;CXCL13;CXCL3;CCL8;CCL7;THPO;CCL5;CCL4;CCL3;CCL2;PTK2B;CCL18;CCL17;CCR2;CCR1;LYN;CCL24;CCL23;CCL22;CCL21;CCL20;PPBP;CXCL10;CXCL11;XCL2;CCL26;PF4
GO_Biological_Process_2023	Striated Muscle Contraction (GO:0006941)	30/57	9.179784928141946e-08	1.1573972078319509e-05	0	0	4.297453421202506	69.63454702176807	RYR1;CHRNA1;RYR2;SMPX;PVALEF;RYR3;TTN;TNNI2;TNNI3;NOS1;SCN5A;SCN3B;SCN1B;MYBPC3;MYH7B;CCDC78;TNNC1;TNNC2;ATP1B1;MYH3;TNNT1;KCNQ1;MYL2;TNNT2;MYL3;TNNT3;CASQ2;TCAP;MYH6;SCN2B
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	128/406	1.274655272867189e-07	1.5534995451652766e-05	0	0	1.795556802869782	28.50521816956368	CPNE9;CD86;GUCY1B1;NCF1;AQP8;CPNE7;GFI1;CD80;SERPINE1;AQP9;CPNE6;RORC;GUCA1A;CXCL13;AQP1;PYCARD;CRHBP;IL36B;CHP2;CAPN3;KCNH1;IGFBP5;CD180;WNT5A;SFRP1;KCNQ1;DPEP1;CARD16;CFTR;ABCB4;ALOX15;LY96;CACNA1A;AGAP3;NUGGC;CACNA1H;SLC5A5;NEUROD2;STRA8;DRD1;CD14;ECT2;DRD5;LYN;SYT5;WNT10B;SYT4;SYT3;SYT2;SYT1;PDE2A;IL36G;PTK6;NR1D1;PPBP;SYT9;SYT7;CXCL10;CPEB1;CXCL11;DLG2;PTK7;DLG4;CYP11B1;CDK2;CPEB3;SLC26A3;RYR1;CXCL9;CXCL8;KCNC2;CXCL3;RYR3;CASP1;SCN5A;CCR5;IL10;TESC;GPBAR1;PDCD1LG2;SSTR1;SSTR2;MMP9;IL1A;IL1B;ITPKA;LCP1;RAPGEF3;TLR2;CX3CR1;HCN4;WNT8B;PDXP;ADCY1;EGFR;CAMKK2;GLRA1;GLRA2;P2RY6;WNT11;CCL2;PTK2B;SLIT2;SLC13A5;GBP2;GBP3;P2RY12;AOC1;DMTN;WNT7B;NR1H4;SYT15;LILRB1;SYT13;LILRB2;IRGM;TSHR;P2RX3;SYT10;ALOX5AP;NEURL1;VIM;CD68;FOLR1;HCN2;PF4;KCNK4;HCN1
GO_Biological_Process_2023	Neurotransmitter Transport (GO:0006836)	28/52	1.298745600459717e-07	1.5534995451652766e-05	0	0	4.510978287387168	71.52921486194055	SNAP25;BRSK1;SLC22A3;NRXN1;STXBP1;SLC1A2;SLC1A6;SLC6A2;LIN7B;SLC1A7;SLC6A3;GRM4;HRH3;SLC17A7;PPFIA3;SLC18A2;GABRA2;UNC13A;SLC32A1;SYT1;SLC6A15;SYN3;SYN2;SYN1;SLC5A7;SNPH;SLC28A2;SLC29A2
GO_Biological_Process_2023	Extracellular Matrix Disassembly (GO:0022617)	25/44	1.5141700877092337e-07	1.7228301119911156e-05	0	0	5.085452539197824	79.85802151470855	PRSS1;TMPRSS6;HPN;KLK5;KLK4;NOXO1;CAPG;PLG;CTSS;KLK7;ADAMTS15;CTSK;PRSS2;ELANE;MMP7;MMP1;MMP2;MMP9;MMP10;MMP12;MMP11;MMP14;MMP13;MMP19;LCP1
GO_Biological_Process_2023	Lymphocyte Chemotaxis (GO:0048247)	25/44	1.5141700877092337e-07	1.7228301119911156e-05	0	0	5.085452539197824	79.85802151470855	CCL14;CCL13;CXCL13;PIK3CG;CXCL16;CCL8;CCL7;CCL5;CCL4;CCL3;CCL2;CCL18;CCL17;CCL24;CCL23;CCL22;CCL21;CCL20;MSMP;CXCL10;CXCL11;GPR183;SAA1;XCL2;CCL26
GO_Biological_Process_2023	Sodium Ion Transport (GO:0006814)	40/89	2.0666271905959747e-07	2.2954323438405288e-05	0	0	3.1606437534641945	48.64919045484768	HCN4;SLC24A2;SLC24A4;CATSPER4;ATP1A4;SLC6A1;SLC5A2;SLC6A20;SLC6A2;NALCN;SLC6A3;SLC8A2;SLC5A5;SCN11A;SCN9A;SCN5A;ASIC2;SCN3B;ASIC3;SCN1B;SCN1A;SLC34A3;SLC6A17;SLC6A15;SLC12A1;SLC6A13;SLC6A12;ATP1B1;SLC5A8;SLC6A7;SLC9A5;SCNN1D;SCN8A;SCNN1B;FGF13;KCNK1;SCN2A;HCN2;HCN1;SCN2B
GO_Biological_Process_2023	Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463)	16/22	2.17234736705874e-07	2.3567442947276795e-05	0	0	10.29238628071029	157.90874765150755	NRXN1;GRIN2C;GRIN2B;PRKCZ;GRIN1;RIMS2;RIMS1;STX1B;GRIN2A;CUX2;RELN;NETO1;DLG4;PTK2B;SHANK3;SHANK1
GO_Biological_Process_2023	Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	24/42	2.3195605259220538e-07	2.459261330324177e-05	0	0	5.152327565196198	78.71065480220837	PRRT1;LYNX1;OPRM1;MAPK8IP2;SHISA8;SHISA7;BEGAIN;SHISA6;CRHBP;CACNG8;RELN;NETO1;PATE4;DLG4;CRH;PTK2B;DLGAP1;NPTX1;CACNG2;DLGAP3;NPTXR;CACNG3;DLGAP2;SHANK1
GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	36/77	2.4851323257615945e-07	2.576253844372853e-05	0	0	3.398012293493749	51.67618854341779	CD86;CD80;CD1D;VTCN1;CD3E;SPN;IL4I1;HLA-DMB;GPNMB;CCL5;NCKAP1L;VSIG4;HLA-DPA1;CD276;IL10;TNFSF18;PLA2G2D;ANXA1;VCAM1;RIPK3;CD70;SFTPD;PLA2G2A;LILRB1;PDCD1LG2;LILRB2;HLA-G;LILRB4;CD40LG;PTPRC;IL1B;CD28;TNFSF9;TNFSF8;HLA-DRB1;IDO1
GO_Biological_Process_2023	Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214)	15/20	2.730735184709039e-07	2.769321660145145e-05	0	0	11.576848249027238	174.96698288119785	GABRA2;GABRB3;GABBR2;GABRA1;GABRB2;GABRA6;GABRA5;GABRA4;GABRA3;GABRG3;GABRG2;SHISA7;GABRG1;GABRR3;GPR156
GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	45/106	2.849356222620773e-07	2.82813761245232e-05	0	0	2.857567409097116	43.06640576357546	CPNE9;RYR1;RYR2;CPNE7;CPNE6;ALOX15;GUCA1A;CACNA1A;ADCY1;THBS1;RYR3;TTN;CRHBP;NEUROD2;PPP3CA;KCNMB1;CHP2;CAPN3;SCN5A;ECT2;KCNH1;SYT5;FGB;SYT4;FGA;SYT3;SYT2;DMTN;SYT1;KCNIP2;CAV1;WNT5A;FGG;SYT15;SYT13;SYT9;SYT7;TRPV6;TNNT2;SYT10;ITPKA;KCNMA1;ALOX5AP;CASQ2;DPEP1
GO_Biological_Process_2023	Chloride Transmembrane Transport (GO:1902476)	26/48	3.1149197378680605e-07	3.027312620240521e-05	0	0	4.567910265788832	68.43593947999605	GABRB3;GABRB2;SLC4A1;SLC6A1;SLC1A7;GLRA1;GLRA2;GLRA3;GABRA2;GABRA1;SLC12A5;GABRA6;GABRA5;GABRA4;GABRA3;SLC12A1;ANO6;ANO4;ANO5;GABRG3;ANO2;GABRG2;ANO3;GABRG1;SLC26A9;CFTR
GO_Biological_Process_2023	Response To Ethanol (GO:0045471)	14/18	3.2557530216528417e-07	3.09960976449194e-05	0	0	13.50389010454656	201.71668190243443	CHRNB2;OPRM1;ADH7;GRIN2B;ADH6;GRIN1;CRHBP;GLRA1;GLRA2;GRIN2A;GRIN3A;TH;DRD2;DRD4
GO_Biological_Process_2023	Regulated Exocytosis (GO:0045055)	27/51	3.434477326318567e-07	3.2043673454552234e-05	0	0	4.348810975609756	64.7287066929492	SNAP25;RAB3A;STXBP1;PLEK;CPLX2;CPLX1;CPLX3;RIMS2;CRHBP;RIMS1;SYNGR1;PCLO;RIMS3;SCIN;RAB26;OTOF;SNCA;LYN;ABCC4;SYT3;SYT15;SYT13;SYNGR3;SYT9;SYT10;STEAP2;STX1A
GO_Biological_Process_2023	Synaptic Transmission, GABAergic (GO:0051932)	12/14	3.5139675221728445e-07	3.21424676292869e-05	0	0	23.1411907654921	343.9093331529922	GABRA2;GABRB3;GABBR2;GABRA1;GABRB2;GABRA6;GABRA5;GABRA4;GABRA3;GABRG3;GABRG2;GABRG1
GO_Biological_Process_2023	Monoatomic Anion Transmembrane Transport (GO:0098656)	28/54	3.690543022877265e-07	3.3108429234081616e-05	0	0	4.163454501097829	61.67042888189544	GABRB3;GABRB2;SLC4A1;SLC6A1;SLC1A7;SLC5A5;GLRA1;GLRA2;GLRA3;LRRC8E;GABRA2;GABRA1;SLC12A5;GABRA6;GABRA5;GABRA4;GABRA3;SLC12A1;ANO6;ANO4;ANO5;GABRG3;ANO2;GABRG2;ANO3;GABRG1;SLC26A9;CFTR
GO_Biological_Process_2023	Cellular Response To Type II Interferon (GO:0071346)	32/66	4.0792128915223605e-07	3.590477007349398e-05	0	0	3.640364863894276	53.55774537114913	CCL14;CCL13;CAMK2A;AIF1;SYNCRIP;CCL8;CCL7;CCL5;CCL4;CASP1;CCL3;CCL2;LGALS9;CD58;CCL18;GBP2;IL12RB1;CCL17;GBP1;HLA-DPA1;GBP5;CCL24;CCL23;CCL22;CCL21;CCL20;WNT5A;HCK;XCL2;IRF8;TLR2;CCL26
GO_Biological_Process_2023	Regulation Of Regulated Secretory Pathway (GO:1903305)	21/35	4.281950646935697e-07	3.6991295866583375e-05	0	0	5.793594739405748	84.95545978563348	SYT5;SYT4;SYT3;RAB3A;SYT2;SYT1;SEPTIN5;SYT15;DOC2B;SYT13;SYT9;SYN1;SYT7;RIMS2;RPH3A;RIMS1;RIMS4;RIMS3;TRPV6;RAB15;SYT10
GO_Biological_Process_2023	Granulocyte Chemotaxis (GO:0071621)	34/73	5.947020487124243e-07	5.044154649533562e-05	0	0	3.372587344246274	48.34673202351455	CCL14;CCL13;CXCL9;CXCL8;ITGB2;CXCL13;CXCL3;TREM1;PIK3CG;CCL8;CCL7;CCL5;CCL4;CXCR2;CCL3;CCL2;NCKAP1L;CCL18;CCL17;CCL24;CCL23;ANXA1;FCER1G;CCL22;SYK;CCL21;CCL20;PPBP;CXCL10;CXCL11;XCL2;SAA1;CCL26;PF4
GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	33/70	6.134520307222936e-07	5.110274505927678e-05	0	0	3.4499267220322425	49.34831681052401	CCL14;CCL13;CXCL9;CXCL8;ITGB2;CXCL13;CXCL3;TREM1;PIK3CG;CCL8;CCL7;CCL5;CCL4;CXCR2;CCL3;CCL2;NCKAP1L;CCL18;CCL17;CCL24;CCL23;FCER1G;CCL22;SYK;CCL21;CCL20;PPBP;CXCL10;CXCL11;XCL2;SAA1;CCL26;PF4
GO_Biological_Process_2023	Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	23/41	6.505202641638208e-07	5.32399479355127e-05	0	0	4.936444119558154	70.32208206443572	HCN4;KCNJ5;KCNE3;KCNH6;CACNA2D1;CAV1;CACNA1D;KCNA5;CACNA1C;ISL1;CACNB2;BIN1;KCNQ1;PKP2;CTNNA3;DSG2;SCN5A;SCN3B;SCN1B;HCN2;KCNJ3;HCN1;SCN2B
GO_Biological_Process_2023	Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)	18/28	6.76383119098541e-07	5.4402193975770585e-05	0	0	6.948990021903139	98.72086967156326	SYT5;SYT4;SYT3;SYT2;DOC2A;SYT1;KCNB1;STXBP1;SYT15;DOC2B;SYT13;SYT9;SYT7;RPH3A;SCAMP5;TRPV6;SYT10;STX1A
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	24/44	7.471768561657322e-07	5.907762769513798e-05	0	0	4.636509870826225	65.40707748376838	HLA-DRB5;ITGB2;SIRPG;TNF;SIRPB1;PYCARD;GNAO1;HLA-DMA;HLA-DMB;FCHO1;MDK;LCK;CCL2;HAS2;TNFSF11;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQA1;CD44;HLA-DQB2;HLA-DRB1;CCR2;HLA-DPA1
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	35/77	8.411518160618877e-07	6.432742986768371e-05	0	0	3.2239736070381237	45.098534409649	CCL14;CCL13;CXCL9;CXCL8;ITGB2;CXCL13;CXCL3;TREM1;PIK3CG;CCL8;CCL7;CCL5;CCL4;CXCR2;CCL3;CCL2;NCKAP1L;CCL18;CCL17;CD177;CCL24;CCL23;FCER1G;CCL22;SYK;CCL21;CCL20;GP2;PPBP;CXCL10;CXCL11;XCL2;SAA1;CCL26;PF4
GO_Biological_Process_2023	Positive Regulation Of Synaptic Transmission (GO:0050806)	35/77	8.411518160618877e-07	6.432742986768371e-05	0	0	3.2239736070381237	45.098534409649	SLC24A2;RGS14;CLSTN3;NRXN1;AKAP5;FOXM1;TNF;NALCN;PRKCZ;SLC8A2;CRHR2;RIMS2;RIMS1;RIMS4;CACNG8;GRIN2A;RIMS3;RELN;CCL2;PTK2B;DRD1;CACNG2;CACNG3;CCR2;LGI1;SYT1;GRIN2C;GRIN2B;SHISA7;GRIN1;STX1B;DLG4;NMU;SHANK3;SHANK2
GO_Biological_Process_2023	Calcium-Ion Regulated Exocytosis (GO:0017156)	17/26	9.777903558183052e-07	7.357083886923215e-05	0	0	7.290835360908353	100.89036500910456	SYT5;SYT4;SYT3;RAB3A;SYT2;SYT1;SYT15;DOC2B;SYT13;SYT9;SYT7;RIMS2;RIMS1;RIMS4;RIMS3;SCIN;SYT10
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	44/107	1.1118259345289303e-06	8.232806324726127e-05	0	0	2.7043607058302137	37.07545177853447	CD86;CD80;SIRPG;CD1D;GATA3;CD3E;AIF1;SIRPB1;PYCARD;HLA-DMA;HLA-DMB;IL36B;FCHO1;MDK;CCL5;TNFSF11;CCL2;NCKAP1L;LGALS9;HLA-DOA;HLA-DQA2;HLA-DQA1;CD276;CCR2;HLA-DPA1;HLA-DRB5;VCAM1;ANXA1;ACTL6B;CD70;ACTL6A;RHOH;PDCD1LG2;LILRB2;GNAO1;PTPRC;CD40LG;IL7;LCK;IL1B;CD28;HLA-DRA;HLA-DRB1;HLA-DQB2
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	51/131	1.1911477495327687e-06	8.682350393078697e-05	0	0	2.470077894995093	33.69332778798906	TNC;SLC6A1;SLC8A2;GRM5;PPFIA4;PPFIA3;PPFIA2;KIRREL3;UNC13C;UNC13A;F2R;ANK3;CACNB1;DNM3;CACNB2;CACNB3;CACNB4;MYOT;DOK7;SHANK3;SHANK2;CHRNA1;C1QB;CX3CR1;C1QA;NRXN1;C5AR1;SLITRK1;SPOCK2;SLITRK6;SNCG;DRD1;GPC4;DRD2;PAK3;SNCB;SNCA;BDNF;WNT7B;L1CAM;KY;PTPRD;LRFN5;PTK7;PCDHB16;CNTN2;PCDHB9;CBLN3;CBLN2;C1QC;CBLN1
GO_Biological_Process_2023	Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	20/34	1.2602394613759845e-06	9.044641672798412e-05	0	0	5.516365786636057	74.93546469785149	CAMK2B;MCTP1;RAB3A;CAMK2A;SLC4A10;SYP;GRIN2C;GRIN2B;SHISA8;SHISA7;SLC8A2;GRIN1;SHISA6;GRIN2A;SYNGR1;NETO1;DLG4;NCDN;DRD2;PPFIA3
GO_Biological_Process_2023	Inorganic Anion Transmembrane Transport (GO:0098661)	30/63	1.5107268983251537e-06	0.00010678092394980064	0	0	3.514766902611667	47.10813832565897	GABRB3;GABRB2;SLC4A1;SLC6A1;SLC1A7;SLC5A5;CYP27B1;GLRA1;GLRA2;GLRA3;GABRA2;GABRA1;SLC37A2;SLC12A5;GABRA6;GABRA5;GABRA4;GABRA3;SLC12A1;ANO6;ANO4;ANO5;GABRG3;ANO2;GABRG2;ANO3;GABRG1;SLC5A8;SLC26A9;CFTR
GO_Biological_Process_2023	Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	22/40	1.7921818471844229e-06	0.00012478400473306468	0	0	4.720665854648802	62.46421300054001	RYR1;RYR2;CALCA;TRPC5;TMEM178A;CAV1;WNT5A;FZD9;ATP2B3;ATP2B2;F2;HCRTR2;SLC8A2;HCRTR1;CALB2;SCGN;TRPM2;CALB1;WBP2NL;FKBP1B;CDH23;TUNAR
GO_Biological_Process_2023	Regulation Of Catecholamine Secretion (GO:0050433)	17/27	2.130795632951352e-06	0.00014441147216791883	0	0	6.561338199513382	85.6846146984086	CHRNB2;SYT5;SYT4;SYT3;SYT2;SYT1;CHRNA4;KCNB1;KCNA2;SYT15;SYT13;SYT9;SYT7;HRH3;SYT10;STX1A;SNCA
GO_Biological_Process_2023	Cardiac Conduction (GO:0061337)	24/46	2.166945991801569e-06	0.00014441147216791883	0	0	4.214477211796247	54.96601995911663	HCN4;SPTBN4;KCNJ5;KCNE3;KCNH6;CACNA2D1;CAV1;CACNA1D;KCNA5;CACNA1C;ISL1;CACNB2;BIN1;KCNQ1;PKP2;CTNNA3;DSG2;SCN5A;SCN3B;SCN1B;HCN2;KCNJ3;HCN1;SCN2B
GO_Biological_Process_2023	Cellular Component Disassembly (GO:0022411)	24/46	2.166945991801569e-06	0.00014441147216791883	0	0	4.214477211796247	54.96601995911663	PRSS1;MMP7;TMPRSS6;MMP1;MMP2;KLK5;KLK4;NOXO1;CAPG;PLG;MMP9;CTSS;KLK7;MMP10;MMP12;ADAMTS15;MMP11;MMP14;MMP13;CTSK;MMP19;LCP1;PRSS2;ELANE
GO_Biological_Process_2023	Regulation Of Postsynaptic Membrane Potential (GO:0060078)	20/35	2.3696423112088893e-06	0.00015471654900243406	0	0	5.148283418553689	66.68453893210163	GABRA2;GABRA1;GABRA6;CHRNA4;GABRA5;GABRA4;GABRA3;FOXM1;GRIN2C;MAPK8IP2;GABRG3;GRIN2B;GABRG2;GABRG1;GRIN1;NPAS4;GLRA1;GRIN2A;DRD2;DRD4
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	27/55	2.387908151806056e-06	0.00015471654900243406	0	0	3.72661149825784	48.24133176977077	NRXN1;TNF;GRM1;GRM3;GRM2;GRM5;CACNG8;GRIN2A;GRM4;RELN;GRM7;CCL2;PTK2B;DRD1;CACNG2;DRD2;CACNG3;CCR2;UNC13A;SYT1;MAPK8IP2;GRIN2C;DGKZ;GRIN2B;GRIN1;SHANK3;HCN1
GO_Biological_Process_2023	Embryonic Skeletal System Morphogenesis (GO:0048704)	18/30	2.900582941997035e-06	0.00018535917019748177	0	0	5.790094913604284	73.82717741183123	TFAP2A;OSR2;IRX5;SIX1;TWIST1;SOX11;HOXA9;HOXB9;HOXA3;HOXB4;HOXC4;HOXB3;HOXD4;HOXD3;HOXC9;DSCAML1;HOXD9;HOXA4
GO_Biological_Process_2023	Cellular Response To Chemokine (GO:1990869)	28/59	3.64478921798704e-06	0.00022976948245823705	0	0	3.490827817957173	43.71288606836606	CCL14;CCL13;CXCL9;CXCL8;CXCL13;CXCL3;CCL8;CCL7;CCL5;CCL4;CCL3;CCL2;PTK2B;CCL18;CCL17;CCR2;CCR1;CCL24;CCL23;CCL22;CCL21;CCL20;PPBP;CXCL10;CXCL11;XCL2;CCL26;PF4
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	97/308	4.280317783948147e-06	0.00026623576616157475	0	0	1.7866169604741688	22.085235724937714	IL5RA;PYCARD;CRHBP;TCL1A;IL36B;TNFSF11;LGALS9;IL13RA2;GBP5;WNT5A;PRLR;SFRP1;CSF1R;PDE1B;EBI3;ALOX15;CSF2RB;GATA3;ADAMTS12;CSF2RA;SOCS1;IFNA21;CCR1;PDE2A;IL36G;NR1D1;IFNW1;CRNN;IL7;IL7R;PTPRT;IFNA6;CXCL8;FLT3;SYNCRIP;TRIM6;HYAL1;CASP1;CCR2;HLA-DPA1;HCK;IL1A;GREM2;OAS1;IL1B;IFNE;KIT;XCL2;HCLS1;CHI3L1;IRF8;TLR2;CCL14;CCL13;SELPLG;CAMK2A;CXCR4;LILRA1;LILRA2;AIF1;LILRA4;DUOX1;CCL8;CCL7;CCL5;CCL4;STAT4;CCL3;HAS2;CCL2;CD58;CCL18;IL12RB1;GBP2;CCL17;GBP1;DUOX2;GBP3;CCL24;CCL23;CCL22;CCL21;CCL20;LILRB1;LILRB2;LILRB4;IRGM;MAPK11;NLRP12;CD4;CLCF1;IL2RB;MNDA;PLP2;CRLF1;CCL26;PF4
GO_Biological_Process_2023	Cellular Response To Calcium Ion (GO:0071277)	31/69	4.743018062537626e-06	0.0002911339376544477	0	0	3.1538150185032894	38.66210393351	CPNE9;RYR1;CPNE7;CPNE6;ALOX15;GUCA1A;CACNA1A;ADCY1;RYR3;CRHBP;NEUROD2;CHP2;CAPN3;SCN5A;ECT2;KCNH1;SYT5;SYT4;SYT3;DMTN;SYT2;SYT1;WNT5A;SYT15;SYT13;SYT9;SYT7;SYT10;ITPKA;ALOX5AP;DPEP1
GO_Biological_Process_2023	Neuron Differentiation (GO:0030182)	61/173	5.504192380258e-06	0.00032141766054818294	0	0	2.1111943117138643	25.566564181294225	TENM2;ATP8A2;TENM3;MYT1L;PCSK9;OTP;RNF112;SHH;FGF8;SOX4;EMX1;EMX2;SPINK5;WNT5A;EN2;EN1;SOX11;BHLHA15;RUNX3;RUNX1;ISL2;LMX1A;SNPH;HAND2;IL1RAPL1;BRSK1;BRSK2;RTN1;WNT8A;WNT8B;BHLHE22;ASCL2;ATOH7;NEUROD4;WNT11;FUT9;ERBB4;SPOCK1;OTX2;WNT1;WNT10B;IRX2;FZD2;DTNB;GSX1;IRX5;IRX6;WNT7B;ATP2B2;VAX1;PHOX2A;NR4A2;PTPRD;LHX3;LHX6;INSM2;PTF1A;LHX9;VSX1;CDK5R1;FOXA2
GO_Biological_Process_2023	MHC Class II Protein Complex Assembly (GO:0002399)	11/14	5.559849162509587e-06	0.00032141766054818294	0	0	14.13751214771623	171.0630427863682	GNAO1;HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)	11/14	5.559849162509587e-06	0.00032141766054818294	0	0	14.13751214771623	171.0630427863682	SYT5;RIMS2;SYT4;UNC13C;RIMS1;RIMS4;SYT2;UNC13A;RIMS3;SYT1;SYT7
GO_Biological_Process_2023	Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503)	11/14	5.559849162509587e-06	0.00032141766054818294	0	0	14.13751214771623	171.0630427863682	GNAO1;HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Modulation Of Excitatory Postsynaptic Potential (GO:0098815)	18/31	5.5808854243092855e-06	0.00032141766054818294	0	0	5.344366025797031	64.64632319947575	NRXN1;GRIN2C;PRKCZ;GRIN2B;SLC8A2;GRIN1;RIMS2;RIMS1;STX1B;GRIN2A;CUX2;RELN;NETO1;DLG4;PTK2B;SHANK3;CBLN1;SHANK1
GO_Biological_Process_2023	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	16/26	6.579917657198437e-06	0.0003738904582925461	0	0	6.173874969593773	73.66351713088595	HLA-DRB5;FCER1G;IFI30;CTSS;GNAO1;HLA-DMA;HLA-DMB;HLA-DRA;CTSE;HLA-DOA;FCGR2B;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Embryonic Skeletal System Development (GO:0048706)	19/34	6.652284681303606e-06	0.0003738904582925461	0	0	4.889678675754626	58.28766012207908	OSR2;SLC2A10;WNT5A;SIX1;SOX11;COL1A1;HOXA9;WNT11;HOXB9;HOXA3;HOXB4;HOXC4;HOXB3;HOXD4;HOXD3;HOXC9;DSCAML1;HOXD9;HOXA4
